sido_cd,sido_nm,sigun_cd,지역명,sigun_nm,year,yfe,old(65세이상인구),인구 소멸 지수,총전입 (명),총전출 (명),개선 인구 소멸 지수 ,노인여가복지시설수,노인인구 1000명 당 여가복지시설,문화시설 수,인구 십만명당 문화시설 수,상급종합병원,종합병원,병원,요양병원,의원,치과병원,한방병원,보건소,약국,녹지면적,녹지비율,고위험음주율,주관적_건강수준인지율,흡연율,1인당 자동차등록대수 (대),가구수 (가구),건강생활실천율 (%),대학교 교원수 (명),대학교 수 (개),대학교 재학생수 (명),도소매업 사업체수(등록기반) (개),도소매업 종사자수(등록기반) (명),도시지역면적 (㎡),등록외국인 현황 (명),등록장애인수 (명),미충족의료율 (%),사망자수 (명),사설학원수 (천명당),사업체수(등록기반) (개),상수도보급률 (%),서비스업 사업체수(등록기반) (개),스트레스인지율 (%),신혼부부수 (쌍),운수업 사업체수(등록기반) (개),운수업 종사자수(등록기반) (명),유치원 교원수 (명),유치원 수 (개),유치원 원아수 (명),음주율 (%),의료기관 종사 의사수 (천명당),의료기관병상수 (천명당),이혼건수 (건),인구십만명당 자살률 (십만명당),인구총조사 인구 (명),인플루엔자 예방접종률 (%),제조업 사업체수(등록기반) (개),제조업 종사자수(등록기반) (명),조이혼율 (천명당),조혼인율 (천명당),주관적 건강수준인지율 (%),주민등록인구 (명),주택수 (호),초등학교 교원수 (명),초등학교 수 (개),초등학교 학생수 (명),출생아수 (명),토지거래면적 (천㎡),평균연령 (세),하수도보급률 (%),학급당 학생수 (명),합계출산율,혼인건수 (건),화재발생건수 (건),실업률,고용률
36,전남,36390,전남 강진군,강진군,2024,1955,12685,0.15,2650,2743,1.02,343,27.42902839,11,34.2,0,0,1,1,20,0,0,1,14,19441742,71.9,17.9,45.5,14.4,0.6,15578,26.4,0,0,0,1070,1786,27041760,631,3051,3.2,582,0.8,5876,84.8,2589,21.5,419,823,958,33,13,123,50.5,2.7,14.8,69,46.3,31042,53,374,1333,2.1,3,45.5,32189,17358,206,13,977,165,6028,55.1,71.8,11.7,1.607,97,70,0.95,67.7
36,전남,36350,전남 고흥군,고흥군,2020,3289,26298,0.13,5627,5827,1.01,644,24.95543672,11,17.2,0,1,3,1,32,0,0,1,32,23128123,70.81,9.6,70.4,18,0.5,29852,39.1,0,0,0,1902,3563,32660660,1001,7493,1.1,"1,047",0.8,7555,78,4102,17.5,869,367,754,52,19,243,46.9,2.2,11.9,137,39,60045,43.2,629,3143,2.1,2.3,70.4,63922,34150,263,17,1800,243,17356,56.2,59.3,13.58,1.459,149,123,0.25,75.35
36,전남,36350,전남 고흥군,고흥군,2021,2974,26507,0.11,5090,5234,1.01,646,24.56460567,13,20.7,0,1,3,1,33,0,0,1,32,23128123,70.81,10.5,66.4,19.9,0.5,30062,44.7,0,0,0,1940,3424,32660660,949,7392,4.2,"1,086",0.8,7933,79.8,4245,18.3,788,424,805,46,19,222,50.4,2.2,21.7,111,39.7,58873,46.5,631,3119,1.8,2.2,66.4,62762,34227,253,17,1766,191,22244,57,58.5,13.23,1.245,136,135,0.9,74.85
36,전남,36350,전남 고흥군,고흥군,2022,2894,26717,0.11,4993,4704,1.02,646,24.37092089,15,24.2,0,1,3,1,34,0,0,1,31,23128123,70.81,14.7,66.7,17.2,0.6,30489,35.2,0,0,0,1954,3441,32660660,1383,7260,3.1,"1,276",0.8,7681,78.4,4313,11.6,753,455,806,46,19,214,46.2,2.2,22,120,35.4,58630,33.5,659,3370,1.9,2.3,66.7,61880,34814,258,17,1654,163,18914,57.5,67.1,12.5,1.095,141,154,0.75,74.05
36,전남,36350,전남 고흥군,고흥군,2023,2848,27061,0.11,4507,4314,1.02,647,24.21679081,15,24.5,0,1,3,1,34,0,0,1,31,23128123,70.81,12.8,48.8,20.6,0.6,30520,34.1,0,0,0,1920,3338,32660660,1689,7042,2.9,1158,0.8,8237,78.4,4319,27,729,355,688,49,19,208,48.4,2.1,22.3,108,39.1,58735,48.2,624,3233,1.8,2.4,48.8,61113,34812,260,17,1572,164,22370,57.7,71.8,12.12,1.153,148,145,0.95,72.6
36,전남,36350,전남 고흥군,고흥군,2024,2815,27498,0.1,4562,4499,1.01,649,23.98285355,15,24.9,0,1,3,1,34,0,0,1,31,23128123,70.81,20.5,65.3,21.6,0.6,30731,38.9,0,0,0,1920,3338,32660660,2006,6909,4.2,1182,0.8,8237,79.2,4319,16.5,690,355,688,43,18,173,55,2.1,22,97,38,58776,55.8,624,3233,1.6,2.4,65.3,60190,35160,263,17,1460,183,11739,58,71.5,11.82,1.275,144,114,0.65,74.1
36,전남,36320,전남 곡성군,곡성군,2020,2196,10185,0.22,2599,3077,1.03,325,32.2292741,5,17.8,0,0,1,1,14,0,0,0,15,12708507,82.11,15.6,55.7,17.2,0.6,12833,26.9,0,0,0,689,1192,15477288,475,3279,10.6,437,0.7,3554,86.3,1758,25,304,487,916,31,8,113,51.9,2.4,9.5,40,28.3,27349,48.6,268,3173,1.4,1.9,55.7,28039,13488,134,8,883,68,11365,52.9,82.3,14.15,0.811,53,58,0.55,66.85
36,전남,36320,전남 곡성군,곡성군,2021,2021,10233,0.2,2694,2802,1.04,324,31.81148748,5,18.2,0,0,1,1,13,0,0,0,15,12708507,82.11,19.5,47.1,19.4,0.6,12941,25.6,0,0,0,683,1121,15477288,413,3210,13.2,381,0.7,3716,87.8,1791,26.6,265,502,962,30,8,142,51.4,2.5,9.6,41,54.3,26781,43.9,277,3196,1.5,1.7,47.1,27535,13545,133,8,819,44,10365,53.7,83.4,13.88,0.544,48,57,1.1,68.25
36,전남,36320,전남 곡성군,곡성군,2022,1890,10368,0.18,2387,2330,1.04,324,31.66226913,7,25.9,0,0,1,1,13,0,0,0,15,12708507,82.11,13.5,42.7,18.3,0.6,13052,21.7,0,0,0,689,1159,15477288,482,3151,4.9,502,0.7,3721,90.2,1783,21.3,252,511,1022,32,8,126,48.9,2.5,9.8,41,11,26454,44.1,273,3363,1.5,1.8,42.7,27060,13591,130,8,835,41,10601,54.5,83.1,13.54,0.535,49,59,0.75,69.45
36,전남,36320,전남 곡성군,곡성군,2023,1770,10576,0.17,2325,2078,1.04,321,30.96064815,7,26,0,0,1,1,13,0,0,0,15,12698670,82.05,14.3,44.3,16.5,0.6,13185,33.1,0,0,0,673,1076,15477288,508,3092,6.8,471,0.7,3899,90.6,1802,28,248,495,980,33,8,98,55.9,2.4,9.6,57,44.6,26273,42.2,252,3149,2.1,2,44.3,26905,13630,131,8,775,63,7734,55.3,77,12.81,0.846,55,71,0.8,71.1
36,전남,36320,전남 곡성군,곡성군,2024,1704,10765,0.16,2315,2272,1.03,321,30.35173979,8,30.1,0,0,1,1,13,0,0,0,15,12896522,83.33,17.2,46.9,12.4,0.6,13243,24.8,0,0,0,673,1076,15477288,571,3030,9.6,465,0.6,3899,92.4,1802,22,244,495,980,31,8,97,59.7,2.4,8.9,39,37.5,25990,44.6,252,3149,1.5,2.4,46.9,26566,13796,132,8,690,87,6115,55.9,79.6,12.56,1.147,63,73,1.5,70.6
36,전남,36060,전남 광양시,광양시,2020,15985,20188,0.79,17189,22419,1.6,327,16.94300518,11,7.2,0,1,4,4,61,0,2,1,49,83348937,47.12,14.2,56.3,16.8,0.6,58325,25.2,87,2,1277,4153,8395,176886020,1563,7760,9,815,1.7,18478,88.7,11275,21.2,3626,2619,8954,170,36,1199,59,1.5,9.9,349,21.5,143928,42.3,1310,20760,2.3,3.9,56.3,151769,60548,671,28,9221,1024,11137,41.8,97.6,20.92,1.232,595,141,1.95,64.3
36,전남,36060,전남 광양시,광양시,2021,15404,20994,0.73,18956,20117,1.53,326,16.14820686,11,7.3,0,1,4,5,62,0,2,1,51,83381191,47.14,12.2,47.8,17.9,0.6,59960,23.5,76,2,878,4122,8857,176886020,1495,7716,4.3,842,1.6,18979,89.5,11413,26.1,3372,2681,9961,160,36,1115,57.9,1.5,10.7,350,27.9,144226,49.2,1349,20867,2.3,3.9,47.8,150531,64442,689,28,9004,892,12580,42.5,98,20.76,1.111,587,129,1.7,65.7
36,전남,36060,전남 광양시,광양시,2022,15324,22331,0.69,16560,14700,1.49,329,15.67114414,11,7.2,0,2,3,5,60,0,1,1,49,83416428,47.16,22.2,47.8,21.4,0.6,61803,36.9,25,1,210,4189,8860,176886020,1761,7794,5.7,1038,1.7,19504,90.1,11647,22.9,3310,2625,10149,130,36,1063,61.5,1.5,10.8,351,21.2,145926,46.5,1441,22549,2.3,4.2,47.8,152168,66448,708,28,8978,860,7684,43.1,98,20.23,1.061,638,151,1.8,66.75
36,전남,36060,전남 광양시,광양시,2023,15048,23650,0.64,15322,14792,1.41,336,15.04634813,11,7.2,0,2,3,5,60,0,2,1,52,83376826,47.14,23.3,44.6,20.3,0.6,63428,38.8,20,1,141,4239,8887,176886020,2104,7786,8.2,916,1.7,19613,90.5,11748,28.8,3290,2575,10034,166,36,1099,60.4,1.5,11.1,317,24.3,147378,45.4,1354,24878,2.1,4.5,44.6,152666,69835,726,29,8685,827,6636,43.7,98,19.89,0.996,689,135,1.5,67.85
36,전남,36060,전남 광양시,광양시,2024,15087,25136,0.6,18934,16814,1.37,340,14.37632135,12,7.8,0,2,3,5,60,0,2,1,52,83332460,47.11,19.9,46.2,19.7,0.7,65599,33.6,19,1,131,4239,8887,176886020,2230,7801,9.9,1076,1.7,19613,90.9,11748,20.8,3573,2575,10034,178,36,1021,61.7,1.5,11.1,309,37.2,150390,39.7,1354,24878,2,5.8,46.2,154692,73598,749,29,8350,929,6380,44.1,97.6,19.6,1.089,895,128,1.6,68.2
36,전남,36330,전남 구례군,구례군,2020,1591,8882,0.18,2893,3481,1.01,277,31.92715537,6,23.3,0,0,1,3,10,0,0,0,11,8114636,74.41,12.7,68.2,14.1,0.5,11089,19.2,0,0,0,850,1483,10906000,206,2803,4.8,353,0.9,3163,78.6,2141,14.8,311,232,547,28,12,157,43.7,2.6,24.7,47,38.5,23907,50.7,217,818,1.8,2,68.2,25719,11687,143,10,908,88,6112,54.3,93.4,13.14,1.047,51,54,0.4,67.55
36,전남,36330,전남 구례군,구례군,2021,1398,8968,0.16,2742,2849,1.02,277,31.18666967,6,23.8,0,0,1,3,10,0,0,0,11,8114011,74.4,19.6,52.2,16.6,0.6,11243,17.9,0,0,0,829,1427,10906000,188,2745,5.9,367,0.9,3233,82.6,2161,14.9,277,203,537,30,12,146,51.3,2.6,24.9,52,31.5,23543,49.5,225,820,2,2,52.2,25235,11948,133,10,868,87,6136,55.3,95.7,13.1,1.138,51,32,1,69.5
36,전남,36330,전남 구례군,구례군,2022,1305,9069,0.14,2414,2617,1.01,284,31.66815343,6,24.3,0,0,1,3,10,0,0,0,11,8114011,74.4,15.5,57.5,16.6,0.6,11284,35.6,0,0,0,809,1358,10906000,205,2718,7.3,439,1,3281,89.7,2179,14.4,245,189,552,25,12,117,51.7,2.6,25.3,49,36.2,23165,37.1,231,784,2,2,57.5,24655,12046,142,10,856,68,5794,55.8,95.6,12.56,0.942,49,38,1.25,70.05
36,전남,36330,전남 구례군,구례군,2023,1265,9246,0.14,2118,2111,1.02,287,31.6462675,6,24.7,0,0,1,2,11,0,0,0,11,8114011,74.4,20.1,43.6,18.9,0.6,11342,32.8,0,0,0,818,1389,10906000,210,2564,9.4,411,0.9,3462,90,2262,18.9,231,202,462,30,12,107,51.4,2.4,17.8,47,28.7,22894,41.2,227,885,1.9,2,43.6,24314,12078,135,10,805,51,5852,56.3,95.6,11.8,0.77,48,49,0.8,72.4
36,전남,36330,전남 구례군,구례군,2024,1227,9477,0.13,2105,2051,1.02,289,31.25675968,6,25,0,0,1,2,11,0,0,0,11,8114011,74.4,19.4,50.9,18.9,0.6,11342,46.8,0,0,0,818,1389,10906000,201,2571,14.7,404,0.9,3462,89.5,2262,19.3,214,202,462,30,11,108,51.2,2.4,18.6,37,24.9,22724,49.8,227,885,1.5,2.3,50.9,24025,12369,146,10,730,55,4285,56.8,95.6,11.36,0.833,56,63,0.65,72.95
36,전남,36040,전남 나주시,나주시,2020,13520,25986,0.52,18111,16879,1.28,611,24.1913133,12,10.4,0,2,4,9,62,0,3,1,48,82545700,79.21,14.4,57.6,21,0.6,49264,16,347,3,10635,3185,6540,104208250,2638,8600,7.3,1027,1.4,14796,85,8388,27.5,3021,1863,2853,218,30,1617,55.9,2.7,34.8,208,35.8,113293,41.4,1172,8055,1.8,4.3,57.6,115613,54524,519,24,6058,733,13571,45,79.3,18.3,1.109,488,187,1.5,65.3
36,전남,36040,전남 나주시,나주시,2021,13549,26740,0.51,17445,15605,1.27,611,23.51266066,12,10.3,0,2,1,7,66,0,3,1,52,82754152,78.66,11.4,50.6,18.4,0.6,51143,21.6,334,3,10002,3166,6718,105204940,2641,8531,9.9,1041,1.4,15459,86,8574,25.6,2925,1865,2800,219,30,1674,53.5,2.7,33.8,249,28.5,115138,44.2,1232,7889,2.2,4.4,50.6,116726,54339,534,24,6316,701,14111,45.3,80,18.66,1.054,514,169,2.35,67.1
36,전남,36040,전남 나주시,나주시,2022,12972,27488,0.47,14733,14335,1.22,615,22.99925206,13,11.2,0,2,1,7,68,0,3,1,54,82381184,78.31,17.9,52.5,16.4,0.6,51811,23,324,4,9501,3061,6657,105204940,3097,8425,8.2,1270,1.7,15963,87.5,8578,25,2639,1915,2765,216,30,1634,53.5,2.8,33.8,208,25.8,114785,38.3,1306,8466,1.8,3.8,52.5,116456,54445,571,24,6457,679,10392,45.7,82.7,17.92,1.027,444,243,2.05,65.45
36,전남,36040,전남 나주시,나주시,2023,13365,28254,0.47,14792,13431,1.23,616,22.40977881,12,10.2,0,2,1,7,66,0,3,1,52,82381184,78.31,13.5,51.5,18.6,0.6,53157,21.3,316,4,8922,3253,6780,105204940,3921,8379,9.3,1210,1.8,16660,86.2,8989,20.6,2593,1860,2724,230,30,1560,55.6,2.7,32.1,217,31.7,117012,46.3,1256,8101,1.9,4.2,51.5,117377,55771,607,24,6489,722,7938,45.8,82.4,17.77,1.086,487,212,1.85,66.05
36,전남,36040,전남 나주시,나주시,2024,13495,29155,0.46,12520,12828,1.21,618,21.87300913,12,10.3,0,2,1,7,66,0,3,1,52,82381184,78.31,15.6,48,17.4,0.6,53877,22.2,301,4,8598,3253,6780,105204940,4748,8255,4.2,1210,1.8,16660,86.5,8989,24.2,2537,1860,2724,239,29,1494,55.1,2.7,32.4,208,38.5,118018,41.6,1256,8101,1.8,4.6,48,116654,55715,625,24,6333,782,8834,46,82.4,17.67,1.16,536,165,1.85,67.3
36,전남,36310,전남 담양군,담양군,2020,3816,14436,0.26,5596,5543,1.07,364,26.07449857,10,21.6,0,0,2,7,22,0,1,1,22,122488801,91.79,10.5,53.6,14.8,0.6,18333,26.4,0,0,0,1451,2815,133448210,919,3991,9.4,553,0.3,6783,83.1,3417,16.3,651,1074,1738,50,15,290,47.2,2.4,37.1,85,19.6,44201,43.6,830,4609,1.8,3.2,53.6,46280,18485,195,14,1425,240,13540,50.8,78.1,14.96,1.332,146,133,0.3,65.8
36,전남,36310,전남 담양군,담양군,2021,3651,14662,0.25,5979,5529,1.07,366,25.35328346,10,21.7,0,0,1,6,23,0,1,1,21,122475737,91.78,15.4,55.3,18.2,0.6,19000,21.4,0,0,0,1416,2805,133448210,868,4023,5,534,0.3,6922,85.1,3460,19.5,643,1057,1718,48,15,304,50.2,2.4,37,78,13.1,44034,50.4,834,4550,1.7,2.3,55.3,46180,19420,209,14,1464,155,11541,51.6,78,14.79,0.903,106,98,1.05,66.85
36,전남,36310,전남 담양군,담양군,2022,3370,15058,0.22,4681,4523,1.05,367,25.03069158,12,26.2,0,0,1,6,24,0,1,1,22,122475695,91.78,15.7,53.3,20.6,0.7,19131,35,0,0,0,1437,2713,133448210,1062,4008,8.3,625,0.4,6992,85.2,3521,19.8,573,1051,1602,52,15,278,55.6,2.4,37,68,10.9,43572,45.6,861,4513,1.5,2.7,53.3,45792,19612,211,14,1431,147,8891,52.3,77.9,14.35,0.855,124,102,1.2,65.7
36,전남,36310,전남 담양군,담양군,2023,3457,15373,0.22,4319,4286,1.05,368,24.4388365,12,26.4,0,0,1,6,24,0,1,1,22,122475737,91.78,17.2,46.7,21.4,0.7,19609,34.7,0,0,0,1455,2904,133448210,1247,3940,4.2,655,0.5,7332,85.3,3629,22.8,575,1049,1598,51,15,243,49.2,2.3,31.1,84,26.4,43763,42.4,803,4471,1.8,3,46.7,45373,19834,216,14,1361,188,7698,52.7,79,14.06,1.132,135,120,1,66.65
36,전남,36310,전남 담양군,담양군,2024,3300,15890,0.21,3963,4277,1.03,369,24.00312236,12,26.9,0,0,1,6,24,0,1,1,22,122475737,91.78,21.1,53.9,14.1,0.7,19673,37.4,0,0,0,1455,2904,133448210,1292,3887,4.1,583,0.4,7332,85.8,3629,22.2,547,1049,1598,51,15,216,52.1,2.2,35,82,26.7,43310,48,803,4471,1.8,2.7,53.9,44623,19876,215,14,1289,147,6468,53.5,79.5,13.88,0.914,119,110,2,66.75
36,전남,36010,전남 목포시,목포시,2020,25911,37827,0.68,35366,40621,1.45,203,5.625294427,18,8,0,5,16,9,130,2,9,1,118,29678059,26.38,14.9,56,20.3,0.5,95492,29.8,213,3,7429,7658,14462,112490000,3134,13910,3.1,1562,2.1,28781,99.7,19488,20.9,4304,3582,6871,340,52,3326,52.1,3.3,33.6,545,32.4,224509,48,1433,4648,2.4,3.3,56,224044,94332,987,33,15553,963,1835,42.9,98,22.63,0.801,743,132,3.5,56.5
36,전남,36010,전남 목포시,목포시,2021,24332,39063,0.62,31899,36039,1.37,215,5.683770852,17,7.8,0,5,16,9,130,2,9,1,119,27548633,24.49,20.6,49.3,15.3,0.5,96593,25.4,215,3,6889,7479,14164,112490000,3053,13814,2.6,1526,2.1,29018,99.8,19465,24.9,3825,3715,7076,326,50,3066,53.7,3.3,34.6,527,29.1,221178,43.3,1416,4553,2.4,3.3,49.3,218589,95419,980,33,14710,792,2062,43.8,99.1,22.21,0.7,725,141,2.75,56.7
36,전남,36010,전남 목포시,목포시,2022,23515,40805,0.58,27306,27691,1.34,212,5.427130533,19,8.8,0,5,16,9,129,2,8,1,119,27420644,24.38,20.1,57.4,21.2,0.5,97249,26.4,213,3,6712,7173,13449,112490000,3508,13704,2.8,1799,2.1,28662,99.8,18958,26.3,3630,3784,6579,329,50,2844,58.2,3.3,34.4,485,29,219625,34.8,1437,4824,2.2,3.2,57.4,216939,97311,1014,33,14317,820,1433,44.5,99.1,21.48,0.737,701,144,1.95,58.25
36,전남,36010,전남 목포시,목포시,2023,22582,42446,0.53,25000,26850,1.27,214,5.244455336,19,8.9,0,5,16,11,127,2,8,1,121,27420644,24.38,23.3,58.3,18.5,0.5,98426,21.8,214,3,6650,7161,13203,112490000,4191,13598,2.2,1761,2,28791,100,19008,34.6,3414,3782,6720,327,48,2630,54.6,3.4,36.8,426,28.8,217950,40.9,1364,4835,2,3.2,58.3,214156,97657,1008,33,13707,815,933,45.1,99.1,21.26,0.762,681,146,2.7,60.75
36,전남,36010,전남 목포시,목포시,2024,21412,44454,0.48,25630,28963,1.22,214,5.041700042,19,9.1,0,5,16,11,127,2,8,1,121,28591480,25.42,22.1,49.2,21.8,0.5,98494,28.2,218,3,6665,7161,13203,112490000,4646,13454,6.9,1805,2,28791,100,19008,19.7,3184,3782,6720,306,46,2446,58.2,3.6,37.6,467,37.4,214701,38,1364,4835,2.2,3.5,49.2,209890,98315,1013,33,12701,804,690,45.9,99,21.12,0.768,736,134,2.4,59.85
36,전남,36420,전남 무안군,무안군,2020,10184,17528,0.58,17995,12658,1.37,416,24.67671135,9,10.4,0,1,1,4,44,1,2,1,36,21964789,70.7,9.9,62.5,14.9,0.5,36094,24.1,0,0,0,2334,4449,31069640,1498,6348,2.8,739,2.2,9473,99.7,5691,20.2,1800,984,1607,99,21,691,45.5,2,15.7,188,28.9,84637,51.2,727,3091,2.3,3.7,62.5,86132,35403,386,18,4648,422,11982,42.9,72.6,19.92,1.012,310,120,1.5,60.5
36,전남,36420,전남 무안군,무안군,2021,11200,17986,0.62,17154,11661,1.43,415,23.67640347,9,9.9,0,1,1,4,48,1,2,1,38,21964789,70.7,9.5,48.9,15,0.6,37801,28.6,0,0,0,2224,4516,31069640,1583,6341,3.2,745,2.3,9738,100,5753,20.2,2012,980,1513,118,22,855,49.5,2,14.9,180,28.3,90094,51.4,745,3111,2,4.8,48.9,91107,36527,448,19,5436,458,13766,42.6,73.8,20.43,0.967,422,131,1.4,59.55
36,전남,36420,전남 무안군,무안군,2022,11027,18423,0.6,9935,9988,1.36,412,22.90670522,9,9.9,0,1,1,4,51,1,2,1,37,21809572,70.02,10.3,55.2,17.3,0.6,38379,28.4,0,0,0,2175,4495,31148576,1956,6237,4.8,908,2.5,9612,99.9,5805,17.5,1952,968,1514,136,22,949,55.5,2.1,15,163,28.7,90630,41.4,761,3030,1.8,4,55.2,90608,36512,479,19,5580,498,10187,43,73.8,20.32,1.01,367,154,1.7,62.75
36,전남,36420,전남 무안군,무안군,2023,10561,19000,0.56,9538,9490,1.31,419,22.74330999,8,8.9,0,1,1,4,53,1,2,1,37,21809572,70.02,14.1,46.3,18.3,0.6,38928,22.9,0,0,0,2202,4587,31148576,2083,6134,9,849,2.6,10313,100,5992,23.3,1835,1062,1610,144,22,903,58.9,2,13,165,31,90426,50.7,699,2807,1.8,3.8,46.3,90296,36456,481,19,5489,472,7111,43.4,73.7,19.98,0.968,341,138,1.35,64.15
36,전남,36420,전남 무안군,무안군,2024,10756,19592,0.55,15142,12428,1.32,418,22,8,8.6,0,1,1,4,53,1,2,1,37,21809572,70.02,16.1,46.8,15.3,0.6,40403,32.7,0,0,0,2202,4587,31148576,2240,6088,3.1,909,2.7,10313,100,5992,21.3,2158,1062,1610,144,21,871,58.3,2,15.8,165,20.8,92913,41.9,699,2807,1.8,5,46.8,92687,38700,501,19,5283,536,7997,43.7,74.4,19.56,1.076,457,118,0.65,66.3
36,전남,36360,전남 보성군,보성군,2020,2382,15603,0.15,3562,4003,1.01,444,28.77697842,11,27.2,0,0,2,4,24,0,0,1,28,20265213,84.53,18,63.2,16.8,1.2,17980,40.8,0,0,0,1343,2199,23973696,439,4414,2.3,611,0.6,5030,61.4,2789,22.1,474,447,833,42,18,168,43.8,2.6,33.1,76,24.7,37888,41.2,383,1239,1.9,2.4,63.2,40482,19464,216,17,1245,127,37692,55.1,63.3,12.37,1.057,97,101,0.4,71.25
36,전남,36360,전남 보성군,보성군,2021,2158,15714,0.14,3221,3534,1.01,448,28.7124271,11,27.9,0,0,2,4,24,0,0,1,28,20265213,84.53,24.4,53.9,19.7,0.8,18204,37.2,0,0,0,1313,2165,23973696,411,4398,5.1,630,0.6,5129,62.8,2789,20.1,436,455,858,41,17,131,44,2.6,33.8,60,30.3,36981,53.5,386,1198,1.5,2.4,53.9,39375,19658,213,17,1196,91,15475,56.1,65.8,12.39,0.814,96,98,1,71.85
36,전남,36360,전남 보성군,보성군,2022,1981,15834,0.13,2832,3058,1.01,451,28.70052183,13,33.8,0,0,2,3,24,0,0,1,27,20265213,84.53,10.4,45.4,18.8,0.6,18205,42.8,0,0,0,1287,2112,23973696,473,4301,3.7,717,0.6,5088,65.4,2747,26,391,448,791,39,17,121,52.5,2.5,32.2,72,23.2,36244,45.6,394,1265,1.9,2.4,45.4,38471,19716,218,17,1157,81,15748,56.8,67.2,11.95,0.793,93,120,0.35,73.6
36,전남,36360,전남 보성군,보성군,2023,2042,15952,0.13,2619,2746,1.01,451,28.48301124,11,29.2,0,0,2,3,22,0,0,1,26,20265213,84.53,20.4,60,18.7,0.6,18180,38.5,0,0,0,1299,2152,23973696,799,4202,3.2,751,0.6,5412,65.3,2771,26.4,377,487,813,38,17,119,52.8,2.5,32.2,67,39.5,35955,52.1,375,1196,1.8,2.2,60,37686,19828,215,17,1084,103,11582,57.1,66.9,11.56,1.092,85,102,0.75,73.75
36,전남,36360,전남 보성군,보성군,2024,2193,16247,0.13,2633,2721,1.01,450,28.20962889,11,29.7,0,0,2,3,22,0,0,1,26,20220695,84.34,18.6,50.7,21,0.6,18224,36.4,0,0,0,1299,2152,23974298,1110,4114,5.9,691,0.6,5412,67.6,2771,21.5,375,487,813,32,15,75,49.6,2.3,32.8,62,29.5,36033,45.1,375,1196,1.7,2.1,50.7,37045,19657,221,17,979,110,10769,57.2,64.7,11.18,1.194,80,81,0.7,74.9
36,전남,36030,전남 순천시,순천시,2020,33147,44445,0.75,42742,40029,1.57,679,16.06226196,20,7.1,0,5,19,8,136,0,5,1,117,167826400,84.83,13.7,58,14.1,0.5,110833,23.5,469,3,16972,8409,16655,197839760,2049,15942,4.5,1741,1.9,31691,97.6,21657,21,6214,2301,5417,420,61,3565,52.5,2.7,21.6,506,23.6,272449,43.8,1582,8583,1.8,3.6,58,282189,113964,1134,42,16649,1608,18895,42.5,97.8,22.32,1.041,1017,227,2.15,60.6
36,전남,36030,전남 순천시,순천시,2021,33119,46062,0.72,35081,35219,1.52,685,15.41230735,20,7.1,0,6,18,7,144,0,5,1,124,167292615,84.56,12.2,51.5,16.4,0.5,114963,32.9,473,3,16172,8211,16735,197839760,2134,15905,5.5,1796,1.9,32480,97.5,21802,25,5899,2469,5682,417,60,3474,55.6,2.8,22,524,28.1,273827,53,1629,8499,1.9,3.7,51.5,281436,115059,1169,42,16457,1563,18307,43,94.8,22.04,1,1047,185,2.55,62.45
36,전남,36030,전남 순천시,순천시,2022,32050,48061,0.67,30495,32442,1.44,686,14.89297034,19,6.8,0,6,18,7,144,0,6,1,128,167292615,84.56,18.2,46.3,17.2,0.5,115536,33.6,459,3,15468,7923,16360,197839760,2513,15706,7.6,2110,2,32428,97.8,21543,20.2,5578,2535,5753,395,57,3180,59.3,2.8,22.8,477,19.3,272085,42.6,1643,8280,1.7,3.8,46.3,278737,116723,1243,42,16438,1506,15006,43.5,95.5,21.34,0.971,1056,229,2.2,63.05
36,전남,36030,전남 순천시,순천시,2023,31355,50517,0.62,34585,34631,1.38,693,14.41917563,20,7.2,0,6,19,7,145,0,6,1,129,167292615,84.56,15.5,38.8,20.3,0.6,117524,36.3,450,3,14857,7950,16217,197839760,2806,15604,4.1,1966,2,32751,98,21546,22.7,5394,2669,5608,396,55,2986,58.2,2.8,22.6,491,24.1,272041,44.2,1540,8394,1.8,3.8,38.8,278137,119910,1231,42,15935,1389,13209,44.1,96.1,21.02,0.897,1061,193,2.1,63.5
36,전남,36030,전남 순천시,순천시,2024,30460,53410,0.57,30184,31553,1.32,696,13.77754023,20,7.2,0,6,19,7,145,0,6,1,129,167252357,84.54,15.4,48.8,16.7,0.6,118217,33.1,456,3,14519,7950,16217,197840180,3040,15477,4.1,1941,2,32751,98.2,21546,22.6,5294,2669,5608,407,53,2868,55.4,2.9,22.3,445,32.2,271376,42.6,1540,8394,1.6,4.4,48.8,276329,122915,1244,42,15318,1453,12297,44.8,96.8,20.78,0.934,1217,210,2.2,62.9
36,전남,36480,전남 신안군,신안군,2020,1869,14291,0.13,3620,4522,0.99,412,29.27799886,11,28.3,0,0,2,2,11,0,0,1,11,3316288,89.02,17.3,79.4,24.1,1.7,16997,23.9,0,0,0,826,1486,3725281,764,4244,2,575,0.2,4428,89.9,1923,6.2,566,510,854,40,21,171,57.2,2.4,9.8,104,33.2,35138,43.5,216,944,2.7,3.2,79.4,38938,16705,223,19,963,143,16950,55.1,42.8,8.91,1.338,126,64,0.2,76.95
